Frequency (Hz)	Level (dB)
445.312500	-88.098495
446.289062	-87.645401
447.265625	-86.541466
448.242188	-87.576576
449.218750	-86.597954
450.195312	-87.387054
451.171875	-86.934402
452.148438	-87.158760
453.125000	-88.591820
454.101562	-87.989983
455.078125	-87.336197
456.054688	-87.073593
457.031250	-87.018219
458.007812	-87.775230
458.984375	-87.457031
459.960938	-87.296303
460.937500	-86.696243
461.914062	-87.008377
462.890625	-86.990402
463.867188	-87.002579
464.843750	-87.226273
465.820312	-87.191353
466.796875	-86.432388
467.773438	-86.377174
468.750000	-86.982582
469.726562	-86.313873
470.703125	-86.445595
471.679688	-87.013046
472.656250	-86.685913
473.632812	-87.151550
474.609375	-87.373520
475.585938	-87.502853
476.562500	-86.740860
477.539062	-87.237488
478.515625	-87.766808
479.492188	-88.230904
480.468750	-87.712578
481.445312	-87.241692
482.421875	-87.254410
483.398438	-86.922501
484.375000	-87.238541
485.351562	-87.336617
486.328125	-87.153351
487.304688	-86.831467
488.281250	-87.406731
489.257812	-85.947327
490.234375	-86.081032
491.210938	-87.744659
492.187500	-87.617149
493.164062	-86.092926
494.140625	-86.098381
495.117188	-86.578011
496.093750	-87.045509
497.070312	-87.633911
498.046875	-87.055733
499.023438	-86.781799
500.000000	-88.028801
500.976562	-86.683258
501.953125	-86.161812
502.929688	-87.039772
503.906250	-86.968399
504.882812	-87.730812
505.859375	-87.077202
506.835938	-85.658005
507.812500	-85.828972
508.789062	-87.509209
509.765625	-86.862465
510.742188	-86.005920
511.718750	-86.314247
512.695312	-86.673126
513.671875	-86.946976
514.648438	-86.678207
515.625000	-85.835228
516.601562	-85.822495
517.578125	-87.011612
518.554688	-86.669098
519.531250	-86.561714
520.507812	-86.936935
521.484375	-86.661766
522.460938	-86.959564
523.437500	-87.256897
524.414062	-86.721207
525.390625	-87.150482
526.367188	-87.368111
527.343750	-87.184227
528.320312	-86.903572
529.296875	-86.374992
530.273438	-86.293449
531.250000	-86.061234
532.226562	-85.499451
533.203125	-85.193138
534.179688	-85.635139
535.156250	-86.031693
536.132812	-85.712624
537.109375	-85.713051
538.085938	-86.072472
539.062500	-85.715858
540.039062	-85.703300
541.015625	-85.916862
541.992188	-85.387085
542.968750	-85.628075
543.945312	-86.056725
544.921875	-85.778305
545.898438	-86.168404
546.875000	-86.633766
547.851562	-85.256836
548.828125	-85.517784
549.804688	-85.898521
550.781250	-86.493767
551.757812	-86.390785
552.734375	-85.335556
553.710938	-85.050026
554.687500	-84.507278
555.664062	-85.072388
556.640625	-85.349251
557.617188	-85.345703
558.593750	-84.985168
559.570312	-85.452805
560.546875	-86.009476
561.523438	-85.930428
562.500000	-85.605537
563.476562	-84.967964
564.453125	-84.929604
565.429688	-85.867195
566.406250	-85.941986
567.382812	-85.557808
568.359375	-85.150108
569.335938	-85.233185
570.312500	-85.041687
571.289062	-85.115089
572.265625	-84.975571
573.242188	-85.046646
574.218750	-86.789322
575.195312	-86.008072
576.171875	-85.102966
577.148438	-84.960304
578.125000	-84.715225
579.101562	-85.624153
580.078125	-85.665688
581.054688	-85.021690
582.031250	-85.077560
583.007812	-84.593925
583.984375	-85.209373
584.960938	-86.080887
585.937500	-85.073723
586.914062	-84.648712
587.890625	-84.801941
588.867188	-84.786247
589.843750	-84.374985
590.820312	-84.604485
591.796875	-85.089966
592.773438	-84.225800
593.750000	-84.595177
594.726562	-85.288147
595.703125	-84.789375
596.679688	-83.938728
597.656250	-84.478127
598.632812	-84.337479
599.609375	-84.009880
600.585938	-84.339981
601.562500	-83.933876
602.539062	-84.628937
603.515625	-84.973862
604.492188	-84.462051
605.468750	-84.122223
606.445312	-84.090324
607.421875	-84.005096
608.398438	-84.795784
609.375000	-84.494331
610.351562	-83.704170
611.328125	-84.308525
612.304688	-84.158585
613.281250	-84.414742
614.257812	-84.200844
615.234375	-83.670609
616.210938	-83.703506
617.187500	-83.587395
618.164062	-83.885696
619.140625	-84.353233
620.117188	-83.577866
621.093750	-83.245735
622.070312	-83.424789
623.046875	-83.786880
624.023438	-83.598602
625.000000	-83.379112
625.976562	-82.789162
626.953125	-82.377480
627.929688	-83.010292
628.906250	-83.294502
629.882812	-83.917969
630.859375	-84.014847
631.835938	-84.338753
632.812500	-82.413940
633.789062	-82.504784
634.765625	-84.576981
635.742188	-83.326332
636.718750	-83.021049
637.695312	-82.782738
638.671875	-82.450272
639.648438	-82.624001
640.625000	-83.103363
641.601562	-83.269058
642.578125	-82.864685
643.554688	-82.397881
644.531250	-81.672005
645.507812	-81.229477
646.484375	-82.583481
647.460938	-82.662666
648.437500	-82.517036
649.414062	-82.537117
650.390625	-82.010117
651.367188	-81.844421
652.343750	-81.506729
653.320312	-81.601250
654.296875	-82.027283
655.273438	-81.748779
656.250000	-81.965401
657.226562	-82.669823
658.203125	-82.182121
659.179688	-81.964493
660.156250	-81.750832
661.132812	-82.918434
662.109375	-81.731529
663.085938	-81.060028
664.062500	-81.350739
665.039062	-81.063461
666.015625	-81.409271
666.992188	-81.799301
667.968750	-81.873787
668.945312	-81.552628
669.921875	-81.719856
670.898438	-81.708107
671.875000	-81.019760
672.851562	-80.825569
673.828125	-81.490768
674.804688	-81.533730
675.781250	-81.891190
676.757812	-81.932922
677.734375	-82.024628
678.710938	-81.311104
679.687500	-81.441330
680.664062	-79.944931
681.640625	-79.153931
682.617188	-79.890701
683.593750	-79.833420
684.570312	-79.680573
685.546875	-79.609962
686.523438	-79.320923
687.500000	-80.475601
688.476562	-80.259789
689.453125	-80.080368
690.429688	-81.595482
691.406250	-80.878693
692.382812	-80.330063
693.359375	-79.992844
694.335938	-80.019379
695.312500	-80.649643
696.289062	-80.825974
697.265625	-79.526588
698.242188	-79.447792
699.218750	-80.768814
700.195312	-79.970398
701.171875	-79.405533
702.148438	-79.286423
703.125000	-78.770935
704.101562	-78.288887
705.078125	-78.839462
706.054688	-78.414619
707.031250	-79.137314
708.007812	-79.659821
708.984375	-79.207565
709.960938	-78.881241
710.937500	-77.873314
711.914062	-78.578194
712.890625	-78.357491
713.867188	-77.828232
714.843750	-78.095810
715.820312	-77.650749
716.796875	-78.097694
717.773438	-78.707169
718.750000	-78.188301
719.726562	-78.302399
720.703125	-77.925819
721.679688	-77.163025
722.656250	-77.613434
723.632812	-77.744133
724.609375	-77.344742
725.585938	-76.562920
726.562500	-76.404465
727.539062	-77.583450
728.515625	-77.114853
729.492188	-77.256165
730.468750	-76.423859
731.445312	-76.464066
732.421875	-77.573242
733.398438	-77.792305
734.375000	-76.354874
735.351562	-76.397888
736.328125	-76.585869
737.304688	-76.666962
738.281250	-75.813026
739.257812	-75.303688
740.234375	-75.700706
741.210938	-76.231216
742.187500	-74.708397
743.164062	-74.566216
744.140625	-75.677254
745.117188	-75.549911
746.093750	-75.502480
747.070312	-75.234367
748.046875	-74.920036
749.023438	-75.078224
750.000000	-75.496590
750.976562	-74.662323
751.953125	-74.599289
752.929688	-75.473236
753.906250	-74.736137
754.882812	-74.316780
755.859375	-74.982971
756.835938	-74.764908
757.812500	-74.921204
758.789062	-74.119560
759.765625	-73.798531
760.742188	-74.221291
761.718750	-74.433640
762.695312	-73.875938
763.671875	-73.413017
764.648438	-72.909355
765.625000	-73.123108
766.601562	-73.422554
767.578125	-72.688751
768.554688	-72.032639
769.531250	-73.003700
770.507812	-72.549507
771.484375	-72.696671
772.460938	-73.200760
773.437500	-72.778404
774.414062	-72.363510
775.390625	-71.447006
776.367188	-71.379913
777.343750	-71.874062
778.320312	-71.974930
779.296875	-71.797150
780.273438	-72.012146
781.250000	-72.429237
782.226562	-72.219139
783.203125	-71.133133
784.179688	-70.278076
785.156250	-69.943748
786.132812	-70.021530
787.109375	-69.844543
788.085938	-69.459267
789.062500	-70.713470
790.039062	-70.224762
791.015625	-70.175323
791.992188	-69.373940
792.968750	-68.983742
793.945312	-69.025383
794.921875	-69.118622
795.898438	-69.272514
796.875000	-68.591629
797.851562	-67.604904
798.828125	-67.340599
799.804688	-67.784676
800.781250	-68.659058
801.757812	-68.199257
802.734375	-68.128166
803.710938	-68.647766
804.687500	-68.205261
805.664062	-67.875999
806.640625	-68.280212
807.617188	-68.086655
808.593750	-67.697342
809.570312	-66.871094
810.546875	-67.007050
811.523438	-68.455284
812.500000	-67.315163
813.476562	-66.448143
814.453125	-67.032349
815.429688	-66.914696
816.406250	-66.438110
817.382812	-66.936531
