Frequency (Hz)	Level (dB)
204.589844	-77.830139
205.078125	-77.937080
205.566406	-77.903053
206.054688	-76.753799
206.542969	-76.827362
207.031250	-77.119926
207.519531	-76.830826
208.007812	-77.201912
208.496094	-78.594284
208.984375	-78.528084
209.472656	-78.103828
209.960938	-77.815247
210.449219	-75.956573
210.937500	-77.563759
211.425781	-78.242241
211.914062	-77.751335
212.402344	-77.757339
212.890625	-78.209190
213.378906	-78.334023
213.867188	-78.155197
214.355469	-77.584816
214.843750	-78.357460
215.332031	-78.060730
215.820312	-77.310616
216.308594	-77.115768
216.796875	-77.335098
217.285156	-77.023315
217.773438	-77.325027
218.261719	-76.886887
218.750000	-76.754654
219.238281	-77.171562
219.726562	-78.302490
220.214844	-79.213097
220.703125	-77.679573
221.191406	-77.597534
221.679688	-76.373718
222.167969	-75.909996
222.656250	-76.415558
223.144531	-77.000320
223.632812	-77.017517
224.121094	-78.064217
224.609375	-76.993370
225.097656	-78.092392
225.585938	-78.694283
226.074219	-78.599663
226.562500	-78.230515
227.050781	-78.292320
227.539062	-78.853462
228.027344	-76.198189
228.515625	-77.078415
229.003906	-78.214340
229.492188	-77.533676
229.980469	-77.474052
230.468750	-77.585419
230.957031	-76.951271
231.445312	-77.726265
231.933594	-77.157501
232.421875	-77.253723
232.910156	-76.650436
233.398438	-77.528275
233.886719	-77.417320
234.375000	-76.890930
234.863281	-77.644524
235.351562	-77.615074
235.839844	-77.132011
236.328125	-77.612282
236.816406	-77.436104
237.304688	-74.598900
237.792969	-75.712860
238.281250	-77.694046
238.769531	-75.862495
239.257812	-76.175484
239.746094	-77.617210
240.234375	-78.490677
240.722656	-79.366669
241.210938	-77.371353
241.699219	-76.479469
242.187500	-77.271530
242.675781	-77.023392
243.164062	-77.597412
243.652344	-78.721123
244.140625	-77.642685
244.628906	-76.208305
245.117188	-77.231773
245.605469	-78.319962
246.093750	-77.933487
246.582031	-77.667351
247.070312	-78.274002
247.558594	-78.911606
248.046875	-78.025581
248.535156	-77.195724
249.023438	-78.106049
249.511719	-77.790222
250.000000	-76.504433
250.488281	-77.582008
250.976562	-77.423027
251.464844	-78.090446
251.953125	-76.581291
252.441406	-76.449249
252.929688	-77.279121
253.417969	-77.452957
253.906250	-77.663429
254.394531	-76.862907
254.882812	-76.179604
255.371094	-76.627312
255.859375	-77.589111
256.347656	-76.695091
