Frequency (Hz)	Level (dB)
680.664062	-76.655380
681.640625	-75.991188
682.617188	-76.657036
683.593750	-76.774811
684.570312	-76.917061
685.546875	-76.907288
686.523438	-76.797432
687.500000	-77.995316
688.476562	-77.720085
689.453125	-77.617485
690.429688	-79.217552
691.406250	-78.431908
692.382812	-78.229553
693.359375	-78.109329
694.335938	-78.342972
695.312500	-79.141296
696.289062	-79.355659
697.265625	-78.039322
698.242188	-78.013748
699.218750	-79.465675
700.195312	-78.510880
701.171875	-78.028267
702.148438	-78.252541
703.125000	-77.955757
704.101562	-77.338737
705.078125	-77.973022
706.054688	-77.620323
707.031250	-78.379082
708.007812	-78.910545
708.984375	-78.609573
709.960938	-78.586708
710.937500	-77.611542
711.914062	-78.308983
712.890625	-78.204620
713.867188	-77.524910
714.843750	-78.021965
715.820312	-77.699203
716.796875	-78.247238
717.773438	-78.782120
718.750000	-78.450790
719.726562	-78.555756
720.703125	-78.412430
721.679688	-77.772507
722.656250	-78.354309
723.632812	-78.593063
724.609375	-78.167061
725.585938	-77.565514
726.562500	-77.660370
727.539062	-78.809929
728.515625	-78.291611
729.492188	-78.522469
730.468750	-78.019333
731.445312	-78.066742
732.421875	-79.086731
733.398438	-79.328575
734.375000	-77.865997
735.351562	-77.946808
736.328125	-78.535721
737.304688	-78.618324
738.281250	-77.688919
739.257812	-77.186531
740.234375	-77.875031
741.210938	-78.606010
742.187500	-77.173958
743.164062	-77.195633
744.140625	-78.368477
745.117188	-77.951111
746.093750	-78.172462
747.070312	-78.106781
748.046875	-77.879250
749.023438	-78.066071
750.000000	-78.604233
750.976562	-77.732323
751.953125	-77.760368
752.929688	-78.719986
753.906250	-78.105156
754.882812	-77.768188
755.859375	-78.367020
756.835938	-78.244339
757.812500	-78.386330
758.789062	-77.798180
759.765625	-77.412682
760.742188	-77.789230
761.718750	-78.212265
762.695312	-77.812729
763.671875	-77.357811
764.648438	-76.910004
765.625000	-77.301918
766.601562	-77.758675
767.578125	-77.140305
768.554688	-76.574959
769.531250	-77.436798
770.507812	-77.257263
771.484375	-77.792488
772.460938	-78.138649
773.437500	-77.538750
774.414062	-77.206375
775.390625	-76.638657
776.367188	-76.566597
777.343750	-77.133957
778.320312	-77.263641
779.296875	-77.275589
780.273438	-77.797226
781.250000	-77.941154
782.226562	-77.628967
783.203125	-76.860489
784.179688	-76.158722
785.156250	-75.890648
786.132812	-75.927193
787.109375	-75.707840
788.085938	-75.639252
789.062500	-76.931297
790.039062	-76.577179
791.015625	-76.465027
791.992188	-75.618042
792.968750	-75.424355
793.945312	-75.563766
794.921875	-75.663147
795.898438	-75.674446
796.875000	-75.156548
797.851562	-74.292076
798.828125	-74.028915
799.804688	-74.612625
800.781250	-75.436737
801.757812	-75.064842
802.734375	-74.911690
803.710938	-75.271347
804.687500	-75.189316
805.664062	-74.795082
806.640625	-75.087227
807.617188	-74.844543
808.593750	-74.647705
809.570312	-73.723793
810.546875	-73.966873
811.523438	-75.379814
812.500000	-74.044136
813.476562	-73.191055
814.453125	-73.779106
815.429688	-73.476234
816.406250	-72.936287
