Frequency (Hz)	Level (dB)
671.875000	-72.884369
672.851562	-72.662987
673.828125	-73.469193
674.804688	-73.811493
675.781250	-74.230759
676.757812	-74.121399
677.734375	-74.183151
678.710938	-73.794777
679.687500	-74.053261
680.664062	-72.667778
681.640625	-71.989578
682.617188	-72.706406
683.593750	-72.646378
684.570312	-72.778770
685.546875	-72.845207
686.523438	-72.684074
687.500000	-73.989471
688.476562	-73.535263
689.453125	-73.430702
690.429688	-75.141273
691.406250	-74.424713
692.382812	-73.970238
693.359375	-73.828506
694.335938	-74.170853
695.312500	-74.984619
696.289062	-75.077156
697.265625	-73.894112
698.242188	-73.754189
699.218750	-75.037521
700.195312	-74.238144
701.171875	-73.880898
702.148438	-74.048447
703.125000	-73.549583
704.101562	-73.181564
705.078125	-73.693687
706.054688	-73.288246
707.031250	-74.155991
708.007812	-74.699188
708.984375	-74.333618
709.960938	-74.332619
710.937500	-73.428978
711.914062	-73.970291
712.890625	-73.905289
713.867188	-73.379356
714.843750	-73.576637
715.820312	-73.211121
716.796875	-73.774361
717.773438	-74.273567
718.750000	-74.087944
719.726562	-74.218903
720.703125	-74.169762
721.679688	-73.509087
722.656250	-73.894691
723.632812	-74.231697
724.609375	-73.778694
725.585938	-72.900803
726.562500	-73.088173
727.539062	-74.317398
728.515625	-73.651421
729.492188	-73.825836
730.468750	-73.272919
731.445312	-73.422531
732.421875	-74.573814
733.398438	-74.670090
734.375000	-73.248825
735.351562	-73.356186
736.328125	-73.853867
737.304688	-73.953194
738.281250	-72.933708
739.257812	-72.527504
740.234375	-73.163727
741.210938	-73.804504
742.187500	-72.403221
743.164062	-72.500854
744.140625	-73.732224
745.117188	-73.212616
746.093750	-73.367691
747.070312	-73.278893
748.046875	-72.928268
749.023438	-73.161423
750.000000	-73.681488
750.976562	-72.876030
751.953125	-72.775230
752.929688	-73.848518
753.906250	-73.355919
754.882812	-72.866280
755.859375	-73.302048
756.835938	-73.162392
757.812500	-73.440216
758.789062	-72.898499
759.765625	-72.562408
760.742188	-72.753189
761.718750	-73.143631
762.695312	-72.737602
763.671875	-72.345215
764.648438	-71.814934
765.625000	-72.127151
766.601562	-72.555069
767.578125	-71.999168
768.554688	-71.583946
769.531250	-72.524666
770.507812	-72.228905
771.484375	-72.629982
772.460938	-72.871284
773.437500	-72.273834
774.414062	-71.857140
775.390625	-71.236008
776.367188	-71.285835
777.343750	-71.805984
778.320312	-71.870056
779.296875	-71.954803
780.273438	-72.512947
781.250000	-72.587837
782.226562	-72.206100
783.203125	-71.495209
784.179688	-70.886589
785.156250	-70.663368
786.132812	-70.535461
787.109375	-70.268898
788.085938	-70.051445
789.062500	-71.220108
790.039062	-70.971741
791.015625	-71.017059
791.992188	-69.985802
792.968750	-69.752243
793.945312	-69.896332
794.921875	-69.975525
795.898438	-69.939262
796.875000	-69.430267
797.851562	-68.597389
798.828125	-68.287735
799.804688	-68.871590
800.781250	-69.662910
801.757812	-69.499825
802.734375	-69.291656
803.710938	-69.388031
804.687500	-69.175529
805.664062	-68.786850
806.640625	-69.324089
807.617188	-68.992470
808.593750	-68.545074
809.570312	-67.595184
810.546875	-67.779449
811.523438	-69.203583
812.500000	-67.897842
813.476562	-67.025528
814.453125	-67.452972
815.429688	-67.169350
816.406250	-66.665962
817.382812	-66.999962
818.359375	-66.794807
819.335938	-66.543381
820.312500	-66.201691
821.289062	-66.864044
822.265625	-66.983986
823.242188	-66.053665
824.218750	-66.062981
825.195312	-65.322975
826.171875	-65.026764
827.148438	-64.800140
828.125000	-65.823555
829.101562	-65.279770
830.078125	-64.304199
831.054688	-64.310753
832.031250	-64.208565
833.007812	-64.141022
833.984375	-64.067986
834.960938	-64.397255
835.937500	-64.371391
836.914062	-63.535179
837.890625	-63.517227
838.867188	-62.964733
839.843750	-63.156239
840.820312	-62.859600
841.796875	-62.516464
842.773438	-62.515862
843.750000	-61.163422
844.726562	-60.589245
845.703125	-61.929829
846.679688	-61.494877
847.656250	-59.619736
848.632812	-59.756012
849.609375	-59.693401
850.585938	-59.949982
851.562500	-59.860519
852.539062	-59.275322
853.515625	-58.718147
854.492188	-58.740528
855.468750	-57.978279
856.445312	-57.822289
857.421875	-57.522457
858.398438	-58.131729
859.375000	-58.299427
860.351562	-57.837032
861.328125	-57.621357
862.304688	-57.274929
863.281250	-58.084179
864.257812	-57.406879
865.234375	-57.833134
866.210938	-57.520218
867.187500	-57.969791
868.164062	-57.578247
869.140625	-57.589478
870.117188	-57.630180
871.093750	-58.057625
872.070312	-58.537930
873.046875	-58.528118
874.023438	-58.810028
875.000000	-59.554073
875.976562	-59.842594
876.953125	-59.656235
877.929688	-61.075554
878.906250	-61.521843
879.882812	-60.909828
880.859375	-60.003193
881.835938	-60.281818
882.812500	-60.909302
883.789062	-61.750362
884.765625	-63.357906
885.742188	-62.298832
886.718750	-61.663837
887.695312	-62.404934
888.671875	-62.276310
889.648438	-62.000763
890.625000	-63.452774
891.601562	-64.275124
892.578125	-64.651649
893.554688	-64.993629
894.531250	-64.670982
895.507812	-64.933205
896.484375	-65.452057
897.460938	-65.271309
898.437500	-65.329681
899.414062	-66.391624
900.390625	-65.204437
901.367188	-64.797028
902.343750	-65.306793
903.320312	-65.801498
904.296875	-66.819077
905.273438	-66.526085
906.250000	-65.400017
907.226562	-66.115204
908.203125	-67.164680
909.179688	-67.264084
910.156250	-67.562202
911.132812	-66.744476
912.109375	-66.102570
913.085938	-67.083778
914.062500	-67.507774
915.039062	-67.736809
916.015625	-68.356895
916.992188	-67.399330
917.968750	-67.306801
918.945312	-68.349022
919.921875	-68.125793
920.898438	-68.097748
921.875000	-68.428818
922.851562	-68.491142
923.828125	-68.303978
924.804688	-68.539749
925.781250	-68.624641
926.757812	-69.145859
927.734375	-69.868889
928.710938	-69.502548
929.687500	-69.199280
930.664062	-69.011658
931.640625	-68.839043
932.617188	-68.405746
933.593750	-69.349068
934.570312	-70.047966
935.546875	-68.776184
936.523438	-69.509232
937.500000	-69.671761
938.476562	-69.587509
939.453125	-69.842857
940.429688	-69.267006
941.406250	-69.311707
942.382812	-69.666191
943.359375	-70.975891
944.335938	-70.960533
945.312500	-70.142700
946.289062	-70.795883
947.265625	-70.523727
948.242188	-70.030518
949.218750	-69.647621
950.195312	-70.146057
951.171875	-71.401535
952.148438	-70.837967
953.125000	-70.325645
954.101562	-71.039169
955.078125	-70.833725
956.054688	-71.335159
957.031250	-71.274353
958.007812	-71.195587
958.984375	-71.021530
959.960938	-71.775719
960.937500	-72.221420
961.914062	-71.749817
962.890625	-71.242004
963.867188	-70.539627
964.843750	-71.024086
965.820312	-71.905006
966.796875	-72.211365
967.773438	-72.323715
968.750000	-72.416946
969.726562	-72.125145
970.703125	-71.133934
971.679688	-70.875893
972.656250	-71.201874
973.632812	-71.351494
974.609375	-71.466072
975.585938	-71.744400
976.562500	-71.698494
977.539062	-71.733757
978.515625	-71.289421
979.492188	-71.007996
980.468750	-71.631912
981.445312	-71.408646
982.421875	-72.264336
983.398438	-72.332924
984.375000	-72.160782
985.351562	-71.862068
986.328125	-71.456741
987.304688	-71.133980
988.281250	-72.371223
989.257812	-73.055328
990.234375	-73.187332
991.210938	-72.514679
992.187500	-71.597237
993.164062	-72.282806
994.140625	-72.204597
995.117188	-72.730728
996.093750	-72.701180
997.070312	-72.260223
998.046875	-72.430626
999.023438	-72.126236
1000.000000	-72.136909
1000.976562	-71.097855
1001.953125	-71.057663
1002.929688	-71.004807
1003.906250	-72.144585
1004.882812	-71.747696
1005.859375	-71.011238
1006.835938	-71.603912
1007.812500	-72.210510
1008.789062	-72.276466
1009.765625	-71.902847
1010.742188	-72.180740
1011.718750	-72.620811
1012.695312	-72.987846
1013.671875	-72.465500
1014.648438	-71.771904
1015.625000	-71.180016
1016.601562	-70.858276
1017.578125	-71.752991
1018.554688	-71.263016
1019.531250	-70.943512
1020.507812	-71.196678
1021.484375	-71.886688
1022.460938	-72.308113
1023.437500	-72.110962
1024.414062	-71.512276
1025.390625	-71.179222
1026.367188	-71.408104
1027.343750	-71.206528
1028.320312	-72.377975
1029.296875	-71.851112
1030.273438	-71.866508
1031.250000	-72.366806
1032.226562	-72.661461
1033.203125	-72.015602
1034.179688	-71.770760
1035.156250	-71.890526
1036.132812	-71.201042
1037.109375	-71.592041
1038.085938	-72.523422
1039.062500	-71.288406
1040.039062	-72.320580
1041.015625	-71.516357
1041.992188	-71.465714
1042.968750	-71.586769
1043.945312	-70.544640
1044.921875	-69.893341
1045.898438	-69.931976
1046.875000	-70.145264
1047.851562	-69.850098
1048.828125	-70.783989
1049.804688	-70.201599
1050.781250	-69.942940
1051.757812	-70.516586
1052.734375	-71.417938
1053.710938	-70.697365
1054.687500	-70.170296
1055.664062	-69.966972
1056.640625	-70.075790
1057.617188	-70.354958
1058.593750	-70.588806
1059.570312	-69.852867
1060.546875	-68.949577
1061.523438	-69.197556
1062.500000	-70.594658
1063.476562	-70.739090
1064.453125	-70.443977
1065.429688	-69.624184
1066.406250	-69.812691
1067.382812	-69.430222
1068.359375	-69.008194
1069.335938	-67.932106
1070.312500	-68.686096
1071.289062	-69.424904
1072.265625	-68.145081
1073.242188	-67.609894
1074.218750	-67.726814
1075.195312	-68.266022
1076.171875	-68.771156
1077.148438	-68.845818
1078.125000	-69.222610
1079.101562	-68.361679
1080.078125	-68.300346
1081.054688	-68.097275
1082.031250	-68.306190
1083.007812	-68.368820
1083.984375	-67.760666
1084.960938	-67.407448
1085.937500	-67.250595
1086.914062	-67.494255
1087.890625	-66.720543
1088.867188	-67.591751
1089.843750	-68.693932
1090.820312	-67.651787
1091.796875	-67.157303
1092.773438	-66.688393
1093.750000	-67.043427
1094.726562	-66.527611
1095.703125	-65.348969
1096.679688	-65.518188
1097.656250	-66.742310
1098.632812	-66.038742
1099.609375	-64.765724
1100.585938	-65.048302
1101.562500	-64.725632
1102.539062	-64.345680
1103.515625	-64.501015
1104.492188	-64.883125
1105.468750	-65.124786
1106.445312	-64.010345
1107.421875	-64.207565
1108.398438	-63.866463
1109.375000	-64.386917
1110.351562	-64.153740
1111.328125	-63.550842
1112.304688	-63.856297
1113.281250	-64.111031
1114.257812	-63.131317
1115.234375	-61.939796
1116.210938	-62.808033
1117.187500	-62.284538
1118.164062	-62.296288
1119.140625	-61.483471
1120.117188	-60.517490
1121.093750	-60.847301
1122.070312	-60.676346
1123.046875	-59.680206
1124.023438	-60.097191
1125.000000	-59.498436
1125.976562	-59.330605
1126.953125	-60.361225
1127.929688	-59.572823
1128.906250	-59.016590
1129.882812	-59.091709
1130.859375	-57.704521
1131.835938	-57.436714
1132.812500	-57.493984
1133.789062	-57.342052
1134.765625	-58.129829
1135.742188	-58.267681
1136.718750	-56.431732
1137.695312	-56.301865
1138.671875	-55.987427
1139.648438	-56.176586
1140.625000	-56.463184
1141.601562	-56.238678
1142.578125	-56.199730
1143.554688	-55.328140
1144.531250	-56.540718
1145.507812	-56.472107
1146.484375	-56.753319
1147.460938	-56.306660
1148.437500	-55.369343
1149.414062	-55.933609
1150.390625	-56.340984
1151.367188	-56.131790
1152.343750	-56.099079
1153.320312	-55.503284
1154.296875	-57.138313
1155.273438	-57.399193
1156.250000	-57.291290
1157.226562	-58.533642
1158.203125	-59.212788
1159.179688	-58.113941
1160.156250	-58.390411
1161.132812	-60.024418
1162.109375	-59.897583
1163.085938	-59.768871
1164.062500	-60.226131
1165.039062	-60.469070
1166.015625	-60.959049
1166.992188	-60.674747
1167.968750	-60.972961
1168.945312	-59.920540
1169.921875	-60.827019
1170.898438	-61.907139
1171.875000	-61.436352
1172.851562	-62.102016
1173.828125	-62.569294
1174.804688	-62.346455
1175.781250	-62.607830
1176.757812	-62.993305
1177.734375	-63.688267
1178.710938	-64.279015
1179.687500	-64.106918
1180.664062	-64.020699
1181.640625	-63.324474
1182.617188	-63.581051
1183.593750	-63.834122
1184.570312	-64.802162
1185.546875	-64.567680
1186.523438	-64.294174
1187.500000	-65.372398
1188.476562	-65.393845
1189.453125	-65.169395
1190.429688	-64.682915
1191.406250	-64.756393
1192.382812	-65.092369
1193.359375	-65.667656
1194.335938	-65.195923
1195.312500	-65.534714
1196.289062	-66.513992
1197.265625	-67.158371
1198.242188	-67.215813
1199.218750	-67.174438
1200.195312	-67.063354
1201.171875	-66.610832
1202.148438	-66.369675
1203.125000	-65.904572
1204.101562	-67.291542
1205.078125	-67.006706
1206.054688	-67.757004
1207.031250	-68.138443
1208.007812	-67.409821
1208.984375	-67.248993
1209.960938	-67.288887
1210.937500	-68.137985
