Frequency (Hz)	Level (dB)
283.203125	-72.855827
284.179688	-73.175224
285.156250	-72.819885
286.132812	-72.764992
287.109375	-73.042633
288.085938	-72.732361
289.062500	-72.442604
290.039062	-72.509392
291.015625	-73.074852
291.992188	-73.003189
292.968750	-72.437363
293.945312	-72.582474
294.921875	-73.516800
295.898438	-73.813660
296.875000	-74.144440
297.851562	-74.517166
298.828125	-74.583138
299.804688	-74.419792
300.781250	-75.302864
301.757812	-74.133316
302.734375	-73.784927
303.710938	-74.522568
304.687500	-75.179726
305.664062	-74.314583
306.640625	-73.186272
307.617188	-74.531784
308.593750	-74.885391
309.570312	-73.394623
310.546875	-74.286140
311.523438	-75.357307
312.500000	-74.236000
313.476562	-73.678116
314.453125	-73.936211
315.429688	-74.250488
316.406250	-73.734436
317.382812	-74.209076
318.359375	-74.691788
319.335938	-74.897926
320.312500	-75.399223
321.289062	-75.282631
322.265625	-75.473473
323.242188	-74.872208
324.218750	-74.463692
325.195312	-74.642601
326.171875	-75.128716
327.148438	-75.253769
328.125000	-75.622078
329.101562	-73.933304
330.078125	-74.376251
331.054688	-74.310867
332.031250	-74.457558
333.007812	-74.025978
333.984375	-74.103378
334.960938	-74.370628
335.937500	-74.394646
336.914062	-74.719421
337.890625	-74.426857
338.867188	-74.567551
339.843750	-75.199982
340.820312	-74.438667
341.796875	-74.934998
342.773438	-74.379662
343.750000	-74.030022
344.726562	-74.324921
345.703125	-74.615379
346.679688	-74.490578
347.656250	-74.100159
348.632812	-74.637306
349.609375	-74.927208
350.585938	-74.765823
351.562500	-73.027023
352.539062	-73.564415
353.515625	-73.288612
354.492188	-72.898651
355.468750	-73.632935
356.445312	-73.885986
357.421875	-74.354935
358.398438	-75.532654
359.375000	-73.980148
360.351562	-73.561607
361.328125	-74.658470
362.304688	-74.105415
363.281250	-73.803719
364.257812	-73.841759
365.234375	-74.919945
366.210938	-75.238945
367.187500	-74.042511
368.164062	-73.844208
369.140625	-73.389519
370.117188	-73.946030
371.093750	-73.568192
372.070312	-73.409409
373.046875	-72.566223
374.023438	-72.564789
375.000000	-72.931015
375.976562	-73.528267
376.953125	-73.252205
377.929688	-73.308510
378.906250	-72.947327
379.882812	-72.431610
380.859375	-72.804718
381.835938	-72.515472
382.812500	-72.374863
383.789062	-72.171211
384.765625	-71.876907
385.742188	-72.111900
386.718750	-72.251587
387.695312	-72.888748
388.671875	-72.009064
389.648438	-70.877357
390.625000	-70.781914
391.601562	-72.031853
392.578125	-73.064995
393.554688	-72.478233
394.531250	-72.098343
395.507812	-71.281151
396.484375	-70.775520
397.460938	-70.825043
398.437500	-71.032593
399.414062	-70.350487
400.390625	-70.589066
401.367188	-70.474335
402.343750	-69.722275
403.320312	-69.219612
404.296875	-69.558197
405.273438	-70.755379
406.250000	-70.254211
407.226562	-69.331322
408.203125	-69.728867
409.179688	-69.632233
410.156250	-69.734512
411.132812	-68.761581
412.109375	-68.152306
413.085938	-67.956947
414.062500	-69.211517
415.039062	-68.564827
416.015625	-67.252075
416.992188	-67.209465
417.968750	-68.070625
418.945312	-67.455048
419.921875	-67.512177
420.898438	-66.708786
421.875000	-66.112297
422.851562	-65.968071
423.828125	-65.484192
424.804688	-64.754662
425.781250	-64.714249
426.757812	-64.851593
427.734375	-64.870399
428.710938	-64.442657
429.687500	-63.933475
430.664062	-63.485317
431.640625	-62.032249
432.617188	-62.725227
433.593750	-62.951290
434.570312	-62.544872
435.546875	-61.715748
436.523438	-61.686382
437.500000	-60.190430
438.476562	-60.153358
439.453125	-60.951431
440.429688	-61.156403
441.406250	-60.178322
442.382812	-59.862530
443.359375	-60.107220
444.335938	-59.222221
445.312500	-59.867115
446.289062	-59.669628
447.265625	-58.623787
448.242188	-59.342037
449.218750	-58.621365
450.195312	-59.635921
451.171875	-59.476868
452.148438	-59.786098
453.125000	-61.226151
454.101562	-60.444485
455.078125	-60.129471
456.054688	-60.492104
457.031250	-60.908905
458.007812	-61.837048
458.984375	-61.799473
459.960938	-61.821571
460.937500	-61.673130
461.914062	-62.509472
462.890625	-62.724380
463.867188	-63.188320
464.843750	-63.674423
465.820312	-63.812271
466.796875	-63.336033
467.773438	-63.521469
468.750000	-64.368713
469.726562	-64.231308
470.703125	-64.930473
471.679688	-66.234528
472.656250	-65.939415
473.632812	-66.517197
474.609375	-66.731750
475.585938	-67.109894
476.562500	-66.766968
477.539062	-67.158241
478.515625	-67.395096
479.492188	-68.314667
480.468750	-67.971588
481.445312	-67.823715
482.421875	-68.577820
483.398438	-68.125084
484.375000	-68.322609
485.351562	-68.805023
486.328125	-68.687256
487.304688	-68.720917
488.281250	-69.837906
489.257812	-68.388420
490.234375	-68.497375
491.210938	-69.906067
492.187500	-70.346573
493.164062	-68.788345
494.140625	-69.038979
495.117188	-69.853287
496.093750	-70.113441
497.070312	-71.004738
498.046875	-70.862289
499.023438	-70.722565
500.000000	-71.595505
500.976562	-70.464455
501.953125	-69.786217
502.929688	-70.837578
503.906250	-70.863167
504.882812	-71.334763
505.859375	-71.580437
506.835938	-70.852287
507.812500	-70.729225
508.789062	-71.676651
509.765625	-71.747696
510.742188	-71.095200
511.718750	-71.364716
512.695312	-71.803352
513.671875	-72.221504
514.648438	-72.026489
515.625000	-71.436714
516.601562	-71.566895
517.578125	-72.364906
518.554688	-71.932915
519.531250	-72.138268
520.507812	-72.466034
521.484375	-72.299080
522.460938	-72.611084
523.437500	-73.093513
524.414062	-72.711639
525.390625	-73.572716
526.367188	-73.788773
527.343750	-73.562927
528.320312	-73.180832
529.296875	-73.038094
530.273438	-73.278465
