Frequency (Hz)	Level (dB)
283.203125	-56.757248
284.179688	-57.361343
285.156250	-57.091011
286.132812	-57.671616
287.109375	-57.062202
288.085938	-56.995255
289.062500	-58.139774
290.039062	-58.424126
291.015625	-58.713356
291.992188	-59.082954
292.968750	-59.091885
293.945312	-59.043659
294.921875	-60.124432
295.898438	-61.289307
296.875000	-61.950230
297.851562	-61.143970
298.828125	-61.397648
299.804688	-61.346664
300.781250	-62.104954
301.757812	-61.727459
302.734375	-62.731903
303.710938	-64.057335
304.687500	-64.810570
305.664062	-65.867668
306.640625	-64.183434
307.617188	-64.242668
308.593750	-65.303825
309.570312	-65.314102
310.546875	-66.290741
311.523438	-66.115028
312.500000	-65.324745
313.476562	-65.424530
314.453125	-66.435608
315.429688	-67.112633
316.406250	-66.683601
317.382812	-67.212723
318.359375	-67.100449
319.335938	-67.404633
320.312500	-68.011452
321.289062	-68.671432
322.265625	-69.340836
323.242188	-68.186722
324.218750	-68.122658
325.195312	-68.224121
326.171875	-67.152870
327.148438	-67.836609
328.125000	-70.168854
329.101562	-69.067184
330.078125	-68.216377
331.054688	-69.270439
332.031250	-69.172012
333.007812	-69.133865
333.984375	-69.120949
334.960938	-69.095795
335.937500	-69.334419
336.914062	-69.947090
337.890625	-68.664314
338.867188	-69.116508
339.843750	-70.019791
340.820312	-69.508423
341.796875	-69.982323
342.773438	-68.916557
343.750000	-68.420959
344.726562	-68.335213
345.703125	-68.746651
346.679688	-68.044106
347.656250	-67.896233
348.632812	-67.756989
349.609375	-68.041222
350.585938	-68.062904
351.562500	-67.872284
352.539062	-68.025749
353.515625	-68.773315
354.492188	-68.546059
355.468750	-68.649490
356.445312	-68.825211
357.421875	-69.081299
358.398438	-69.193573
359.375000	-69.259972
360.351562	-68.676178
361.328125	-69.242310
362.304688	-69.268417
363.281250	-68.400810
364.257812	-68.957291
365.234375	-69.416389
366.210938	-69.976601
367.187500	-69.734154
368.164062	-69.403275
369.140625	-69.917526
370.117188	-69.839188
371.093750	-69.674309
372.070312	-70.117729
373.046875	-69.913155
374.023438	-69.602753
375.000000	-69.525978
375.976562	-70.952217
376.953125	-71.226433
377.929688	-71.382607
378.906250	-71.140022
379.882812	-71.290993
380.859375	-71.574608
381.835938	-72.074692
382.812500	-72.148880
383.789062	-71.975883
384.765625	-72.024834
385.742188	-73.126663
386.718750	-74.441292
387.695312	-73.403206
388.671875	-72.953354
389.648438	-73.492790
390.625000	-74.208748
391.601562	-74.711807
392.578125	-75.744705
393.554688	-76.480141
394.531250	-75.786621
395.507812	-75.488136
396.484375	-75.362442
397.460938	-75.667229
398.437500	-76.364075
399.414062	-75.373955
400.390625	-75.252800
401.367188	-75.446487
402.343750	-77.009491
403.320312	-77.003387
404.296875	-77.146477
405.273438	-78.390915
406.250000	-78.126419
407.226562	-76.617302
408.203125	-77.203369
409.179688	-77.984566
410.156250	-77.259460
411.132812	-76.876709
412.109375	-76.934044
413.085938	-76.918945
414.062500	-77.806961
415.039062	-76.488693
416.015625	-76.446999
416.992188	-76.534363
417.968750	-76.497528
418.945312	-76.278511
419.921875	-75.699547
420.898438	-76.415833
421.875000	-76.433395
422.851562	-75.546143
423.828125	-74.663689
424.804688	-73.903976
425.781250	-74.254509
426.757812	-74.834435
427.734375	-74.956100
428.710938	-74.402313
429.687500	-73.610733
430.664062	-73.897736
431.640625	-73.173393
432.617188	-73.905052
433.593750	-73.647209
434.570312	-73.488358
435.546875	-72.948387
436.523438	-73.348358
437.500000	-72.885536
438.476562	-72.950340
439.453125	-73.082062
440.429688	-72.752090
441.406250	-73.399193
442.382812	-73.388512
443.359375	-73.213150
444.335938	-72.539078
445.312500	-72.822617
446.289062	-72.706314
447.265625	-72.837425
448.242188	-72.930901
449.218750	-72.000786
450.195312	-72.391502
451.171875	-72.675812
452.148438	-72.091438
453.125000	-72.341766
454.101562	-72.092705
455.078125	-72.623184
456.054688	-72.106232
457.031250	-71.797714
458.007812	-72.421143
458.984375	-73.069763
459.960938	-71.956787
460.937500	-71.429665
461.914062	-71.873169
462.890625	-72.934898
463.867188	-72.615013
464.843750	-71.748367
465.820312	-72.703293
466.796875	-71.999634
467.773438	-72.197426
468.750000	-72.511703
469.726562	-72.221558
470.703125	-73.629570
471.679688	-72.999031
472.656250	-72.324463
473.632812	-72.703781
474.609375	-72.844330
475.585938	-73.226219
476.562500	-73.234329
477.539062	-72.636360
478.515625	-73.823769
479.492188	-73.257233
480.468750	-73.918800
481.445312	-73.071556
482.421875	-72.912086
483.398438	-72.951538
484.375000	-72.173256
485.351562	-73.275978
486.328125	-73.110878
487.304688	-73.797020
488.281250	-73.996819
489.257812	-73.266701
490.234375	-73.693336
491.210938	-74.068832
492.187500	-73.233040
493.164062	-73.124756
494.140625	-72.931068
495.117188	-72.297104
496.093750	-72.568611
497.070312	-73.702972
498.046875	-73.283257
499.023438	-72.938690
500.000000	-73.781258
500.976562	-73.811867
501.953125	-73.160423
502.929688	-72.208977
503.906250	-72.310287
504.882812	-73.642937
505.859375	-73.583076
506.835938	-71.032715
507.812500	-71.514748
508.789062	-73.037453
509.765625	-72.901749
510.742188	-71.929970
511.718750	-71.372902
512.695312	-71.029739
513.671875	-72.149635
514.648438	-71.302269
515.625000	-70.784401
516.601562	-70.558540
517.578125	-70.094917
518.554688	-70.989510
519.531250	-69.663124
520.507812	-69.565910
521.484375	-70.170670
522.460938	-70.383575
523.437500	-70.439079
524.414062	-69.192566
525.390625	-69.362671
526.367188	-69.849083
527.343750	-69.155647
528.320312	-69.338829
529.296875	-70.086159
530.273438	-70.081314
531.250000	-68.164871
532.226562	-67.989922
533.203125	-67.578476
534.179688	-67.856415
535.156250	-67.819405
536.132812	-67.549225
537.109375	-67.647583
538.085938	-67.784042
539.062500	-66.835464
540.039062	-66.142220
541.015625	-65.682877
541.992188	-65.055046
542.968750	-64.484024
543.945312	-64.900803
544.921875	-65.052216
545.898438	-65.439255
546.875000	-64.997643
547.851562	-64.516281
548.828125	-64.998177
549.804688	-63.743050
550.781250	-62.969841
551.757812	-63.154129
552.734375	-63.341179
553.710938	-63.146221
554.687500	-62.495655
555.664062	-62.191200
556.640625	-62.930897
557.617188	-62.120945
558.593750	-60.574745
559.570312	-60.521389
560.546875	-60.786266
561.523438	-59.355370
562.500000	-59.641239
563.476562	-60.311764
564.453125	-58.368122
565.429688	-57.696026
566.406250	-58.695061
567.382812	-59.008564
568.359375	-58.269531
569.335938	-57.096851
570.312500	-56.593838
571.289062	-58.706528
572.265625	-57.874050
573.242188	-58.189034
574.218750	-57.680630
575.195312	-56.897652
576.171875	-56.712837
577.148438	-57.146114
578.125000	-56.936802
579.101562	-58.296585
580.078125	-58.379528
581.054688	-57.813927
582.031250	-59.047306
583.007812	-58.871208
583.984375	-60.148808
584.960938	-59.439579
585.937500	-59.687752
586.914062	-61.052177
587.890625	-60.809021
588.867188	-60.580570
589.843750	-60.225548
590.820312	-59.958000
591.796875	-61.930893
592.773438	-62.036270
593.750000	-60.657524
594.726562	-61.803719
595.703125	-62.030537
596.679688	-61.331993
597.656250	-62.353565
598.632812	-61.793861
599.609375	-62.221169
600.585938	-62.690582
601.562500	-62.803673
602.539062	-63.714417
603.515625	-64.410637
604.492188	-63.489262
605.468750	-63.942410
606.445312	-64.719116
607.421875	-63.696362
608.398438	-63.807930
609.375000	-64.210602
610.351562	-64.875984
611.328125	-65.213837
612.304688	-65.493637
613.281250	-65.308502
614.257812	-64.057709
615.234375	-63.682499
616.210938	-65.259872
617.187500	-66.252266
618.164062	-65.497803
619.140625	-64.899582
620.117188	-66.263451
621.093750	-65.731491
622.070312	-65.056686
623.046875	-65.628090
624.023438	-66.878555
625.000000	-67.134903
625.976562	-65.788544
626.953125	-67.021042
627.929688	-67.665543
628.906250	-68.200356
629.882812	-67.992287
630.859375	-67.151283
631.835938	-68.162849
632.812500	-66.811722
633.789062	-66.083961
634.765625	-67.099106
635.742188	-66.612770
636.718750	-68.209579
637.695312	-68.962631
638.671875	-67.739311
639.648438	-68.307793
640.625000	-68.930786
641.601562	-68.940582
642.578125	-67.803421
643.554688	-67.553261
644.531250	-67.862274
645.507812	-68.628204
646.484375	-70.223923
647.460938	-69.021416
648.437500	-69.432770
649.414062	-69.205956
650.390625	-69.178062
651.367188	-69.175453
652.343750	-68.103622
653.320312	-68.546715
654.296875	-69.108093
655.273438	-68.329491
656.250000	-68.286797
657.226562	-69.866623
658.203125	-69.817528
659.179688	-69.602722
660.156250	-70.514290
661.132812	-70.132652
662.109375	-68.697334
663.085938	-69.158302
664.062500	-70.070076
665.039062	-70.075516
666.015625	-68.939667
666.992188	-70.456665
667.968750	-71.273499
668.945312	-70.819458
669.921875	-70.996284
670.898438	-71.822823
671.875000	-70.614960
672.851562	-71.542358
673.828125	-71.035660
674.804688	-71.170479
675.781250	-70.920326
676.757812	-71.679207
677.734375	-72.975555
678.710938	-72.307297
679.687500	-72.682281
680.664062	-71.552551
681.640625	-70.692276
682.617188	-71.459061
683.593750	-72.118080
684.570312	-73.819405
685.546875	-73.333809
686.523438	-73.330589
687.500000	-73.953537
688.476562	-73.567131
689.453125	-73.945038
690.429688	-75.269417
691.406250	-75.172508
692.382812	-75.045456
693.359375	-74.841400
694.335938	-74.657333
695.312500	-74.444763
696.289062	-75.301704
697.265625	-74.409500
698.242188	-74.636238
699.218750	-75.883430
700.195312	-74.951569
701.171875	-75.191612
702.148438	-75.442642
703.125000	-75.427948
704.101562	-75.346405
705.078125	-75.451538
706.054688	-75.543175
707.031250	-75.978241
708.007812	-76.337799
708.984375	-76.404167
709.960938	-75.875046
710.937500	-75.361984
711.914062	-76.019150
712.890625	-75.938446
713.867188	-75.375893
714.843750	-74.729050
715.820312	-74.590912
716.796875	-75.901337
717.773438	-76.353737
718.750000	-75.597168
719.726562	-75.562798
720.703125	-74.613243
721.679688	-74.357971
722.656250	-75.691704
723.632812	-74.362900
724.609375	-74.058609
725.585938	-74.640289
726.562500	-74.186531
727.539062	-74.351631
728.515625	-74.442276
729.492188	-74.360497
730.468750	-73.735291
731.445312	-74.327805
732.421875	-74.680962
733.398438	-73.954407
734.375000	-73.355247
735.351562	-73.184029
736.328125	-73.382973
737.304688	-72.923935
738.281250	-73.296761
739.257812	-72.960075
740.234375	-72.496628
741.210938	-73.511787
742.187500	-72.243019
743.164062	-72.162193
744.140625	-72.371140
745.117188	-71.589012
746.093750	-71.604218
747.070312	-71.427200
748.046875	-71.795074
749.023438	-72.483620
750.000000	-71.726135
750.976562	-72.244972
751.953125	-71.776421
752.929688	-71.581627
753.906250	-72.308624
754.882812	-72.065331
755.859375	-72.450104
756.835938	-71.691437
757.812500	-71.527809
758.789062	-71.711235
759.765625	-71.969810
760.742188	-71.728867
761.718750	-72.295990
762.695312	-71.706818
763.671875	-70.961334
764.648438	-71.456886
765.625000	-71.515892
766.601562	-71.636749
767.578125	-70.754425
768.554688	-70.825668
769.531250	-72.652382
770.507812	-72.369606
771.484375	-71.422653
772.460938	-72.999825
773.437500	-72.080444
774.414062	-70.956680
775.390625	-71.022720
776.367188	-70.813805
777.343750	-71.631500
778.320312	-72.245003
779.296875	-71.692657
780.273438	-71.887505
781.250000	-71.828033
782.226562	-72.714294
783.203125	-71.635551
784.179688	-71.400742
785.156250	-70.867287
786.132812	-70.645233
787.109375	-70.286461
788.085938	-69.906380
789.062500	-70.963516
790.039062	-72.108765
791.015625	-71.253761
791.992188	-69.549988
792.968750	-69.534081
793.945312	-69.772713
794.921875	-70.474350
795.898438	-71.344856
796.875000	-69.604713
797.851562	-69.353569
798.828125	-68.809929
799.804688	-68.847015
800.781250	-69.518211
801.757812	-69.995651
802.734375	-69.717377
803.710938	-69.201645
804.687500	-69.798080
805.664062	-69.300980
806.640625	-69.080696
807.617188	-68.781998
808.593750	-69.111626
809.570312	-69.377167
810.546875	-67.539818
811.523438	-67.453140
812.500000	-67.941368
813.476562	-67.465141
814.453125	-68.539154
815.429688	-68.309883
816.406250	-67.386002
817.382812	-67.486465
818.359375	-66.480888
819.335938	-65.566330
820.312500	-66.060921
821.289062	-66.675148
822.265625	-67.276627
823.242188	-66.091324
824.218750	-66.536560
825.195312	-65.926834
826.171875	-66.127769
827.148438	-66.150978
828.125000	-66.091125
829.101562	-65.842033
830.078125	-63.761124
831.054688	-64.469070
832.031250	-64.692032
833.007812	-64.326035
833.984375	-65.224419
834.960938	-64.895889
835.937500	-64.206619
836.914062	-63.826599
