Frequency (Hz)	Level (dB)
283.203125	-64.271919
284.179688	-66.552818
285.156250	-66.725075
286.132812	-67.250778
287.109375	-67.482712
288.085938	-67.195267
289.062500	-67.904846
290.039062	-68.345093
291.015625	-68.903793
291.992188	-69.295425
292.968750	-70.577232
293.945312	-70.284721
294.921875	-70.290253
295.898438	-71.022270
296.875000	-72.308762
297.851562	-72.887428
298.828125	-72.972885
299.804688	-72.434975
300.781250	-73.434509
301.757812	-73.118431
302.734375	-72.906448
303.710938	-73.888641
304.687500	-74.382698
305.664062	-74.025261
306.640625	-73.311462
307.617188	-74.360939
308.593750	-74.665787
309.570312	-73.269600
310.546875	-74.159554
311.523438	-75.445946
312.500000	-74.898140
313.476562	-74.397079
314.453125	-74.910080
315.429688	-74.898750
316.406250	-74.698349
317.382812	-75.245918
318.359375	-76.655281
319.335938	-76.495186
320.312500	-76.543915
321.289062	-77.123932
322.265625	-77.571297
323.242188	-76.914452
324.218750	-76.705658
325.195312	-77.059525
326.171875	-77.299118
327.148438	-77.410866
328.125000	-77.499748
329.101562	-75.995735
330.078125	-76.618835
331.054688	-76.548866
332.031250	-76.461388
333.007812	-76.522392
333.984375	-76.532646
334.960938	-76.881500
335.937500	-77.141579
336.914062	-77.271530
337.890625	-77.329674
338.867188	-77.598495
339.843750	-78.776825
340.820312	-78.065208
341.796875	-78.116013
342.773438	-77.625572
343.750000	-77.442284
344.726562	-77.804100
345.703125	-77.696274
346.679688	-77.457840
347.656250	-77.272377
348.632812	-77.891563
349.609375	-78.618965
350.585938	-78.080238
351.562500	-76.274429
352.539062	-77.189941
353.515625	-76.716034
354.492188	-76.315651
355.468750	-76.852524
356.445312	-76.741196
357.421875	-77.306168
358.398438	-79.177780
359.375000	-77.649658
360.351562	-76.674995
361.328125	-77.865585
362.304688	-77.508636
363.281250	-77.375023
364.257812	-77.323036
365.234375	-77.997917
366.210938	-78.586945
367.187500	-77.124260
368.164062	-76.846252
369.140625	-76.374809
370.117188	-76.930168
371.093750	-76.620605
372.070312	-76.709297
373.046875	-75.555984
374.023438	-75.556915
375.000000	-75.874863
375.976562	-76.358864
376.953125	-75.800468
377.929688	-75.899063
378.906250	-75.710564
379.882812	-74.975044
380.859375	-75.150299
381.835938	-75.321304
382.812500	-74.903732
383.789062	-74.777641
384.765625	-74.069099
385.742188	-74.386330
386.718750	-74.171211
387.695312	-74.640327
388.671875	-73.911079
389.648438	-73.034317
390.625000	-72.920792
391.601562	-73.386444
392.578125	-73.553757
393.554688	-72.708504
394.531250	-72.693810
395.507812	-72.015091
396.484375	-71.572456
397.460938	-71.840561
398.437500	-71.633980
399.414062	-70.218719
400.390625	-69.961464
401.367188	-69.815567
402.343750	-68.802719
403.320312	-67.895782
404.296875	-67.826309
405.273438	-69.008133
406.250000	-68.101616
407.226562	-67.213150
408.203125	-67.643143
409.179688	-67.062279
410.156250	-66.597916
411.132812	-65.572090
412.109375	-64.752869
413.085938	-64.846329
414.062500	-64.998459
415.039062	-64.280426
416.015625	-63.161358
416.992188	-63.256504
417.968750	-64.606361
418.945312	-64.489212
419.921875	-64.517731
420.898438	-64.316574
421.875000	-65.068344
422.851562	-65.598343
423.828125	-65.205032
424.804688	-64.726486
425.781250	-66.093460
426.757812	-66.997551
427.734375	-67.581062
428.710938	-68.126694
429.687500	-67.909889
430.664062	-68.522850
431.640625	-68.211731
432.617188	-68.965828
433.593750	-69.690117
434.570312	-70.327377
435.546875	-70.316994
436.523438	-70.739037
437.500000	-69.516304
438.476562	-69.814667
439.453125	-70.903893
440.429688	-72.197029
441.406250	-71.959328
442.382812	-72.165306
443.359375	-72.466400
444.335938	-72.215645
445.312500	-73.198837
446.289062	-73.319031
447.265625	-72.184593
448.242188	-72.956573
449.218750	-72.802536
450.195312	-73.998123
451.171875	-73.962158
452.148438	-74.318222
453.125000	-75.533966
454.101562	-74.679337
455.078125	-74.276192
456.054688	-74.672935
457.031250	-74.614922
458.007812	-75.692589
458.984375	-75.801872
459.960938	-75.003380
460.937500	-74.092445
461.914062	-75.133675
462.890625	-75.288475
463.867188	-75.594688
464.843750	-76.103767
465.820312	-76.147400
466.796875	-75.264610
467.773438	-75.374191
468.750000	-75.683105
469.726562	-75.513344
470.703125	-75.843452
471.679688	-77.087013
472.656250	-76.649063
473.632812	-77.033340
474.609375	-77.320503
475.585938	-77.193085
476.562500	-76.721741
477.539062	-76.820549
478.515625	-77.185944
479.492188	-78.363579
480.468750	-77.011940
481.445312	-76.731583
482.421875	-77.116585
483.398438	-76.365685
484.375000	-76.651062
485.351562	-76.814873
486.328125	-77.171867
487.304688	-77.089249
488.281250	-77.370689
489.257812	-75.595009
490.234375	-75.942657
491.210938	-77.267601
492.187500	-77.236435
493.164062	-75.806450
494.140625	-75.912857
495.117188	-76.587784
496.093750	-76.562584
497.070312	-77.258728
498.046875	-76.851631
499.023438	-77.059372
500.000000	-78.411819
500.976562	-76.813927
501.953125	-75.348701
502.929688	-76.311356
503.906250	-76.328156
504.882812	-76.693741
505.859375	-76.546883
506.835938	-75.536766
507.812500	-75.620842
508.789062	-76.480995
509.765625	-75.899422
510.742188	-75.440971
511.718750	-75.410820
512.695312	-75.488716
513.671875	-75.775482
514.648438	-75.304451
515.625000	-74.365578
516.601562	-74.653435
517.578125	-75.273605
518.554688	-74.474411
519.531250	-74.172058
520.507812	-74.412308
521.484375	-73.729271
522.460938	-74.199097
523.437500	-74.294846
524.414062	-73.839508
525.390625	-74.092705
526.367188	-73.836700
527.343750	-73.213638
528.320312	-72.528381
529.296875	-71.943909
530.273438	-72.052307
531.250000	-71.671196
532.226562	-70.780380
533.203125	-69.822479
534.179688	-70.050949
535.156250	-70.007431
536.132812	-69.201180
537.109375	-68.797623
538.085938	-68.684975
539.062500	-68.153870
540.039062	-68.349152
541.015625	-67.620956
541.992188	-65.965477
542.968750	-65.775467
543.945312	-65.681358
544.921875	-65.755737
545.898438	-65.720901
546.875000	-64.930237
547.851562	-63.455742
548.828125	-63.620430
549.804688	-63.309235
550.781250	-63.052361
551.757812	-62.888794
552.734375	-61.865261
553.710938	-61.539898
554.687500	-61.334126
555.664062	-61.802673
556.640625	-62.532127
557.617188	-63.294075
558.593750	-62.823936
559.570312	-63.837330
560.546875	-65.207573
561.523438	-65.895393
562.500000	-65.688446
563.476562	-65.648567
564.453125	-66.440582
565.429688	-67.353836
566.406250	-68.161087
567.382812	-67.809685
568.359375	-68.065674
569.335938	-68.469894
570.312500	-68.173035
571.289062	-68.909981
572.265625	-69.263580
573.242188	-69.580414
574.218750	-71.408463
575.195312	-71.136574
576.171875	-70.675865
577.148438	-70.877136
578.125000	-71.453331
579.101562	-72.239067
580.078125	-72.471497
581.054688	-72.469490
582.031250	-72.857414
583.007812	-72.610832
583.984375	-72.765572
584.960938	-73.653595
585.937500	-73.022636
586.914062	-72.585121
587.890625	-73.207008
588.867188	-74.024612
589.843750	-73.416031
590.820312	-73.629936
591.796875	-74.726311
592.773438	-73.754921
593.750000	-74.206718
594.726562	-75.190277
595.703125	-75.175972
596.679688	-74.278809
597.656250	-74.628494
598.632812	-74.400635
599.609375	-74.554619
600.585938	-75.505150
601.562500	-75.585243
602.539062	-76.141014
603.515625	-76.162384
604.492188	-75.938385
605.468750	-75.553566
606.445312	-75.385147
607.421875	-75.453995
608.398438	-76.838188
609.375000	-76.680069
610.351562	-75.942497
611.328125	-76.479134
612.304688	-75.906525
613.281250	-76.433464
614.257812	-77.140343
615.234375	-76.780930
616.210938	-76.236252
617.187500	-76.179100
618.164062	-76.687080
619.140625	-77.120720
620.117188	-76.636734
621.093750	-76.121643
622.070312	-76.094742
623.046875	-76.524765
624.023438	-76.294243
625.000000	-76.017471
625.976562	-75.709015
626.953125	-75.605927
627.929688	-75.941940
628.906250	-76.543373
629.882812	-77.522987
630.859375	-77.884087
631.835938	-77.182564
632.812500	-75.412827
633.789062	-75.731232
634.765625	-78.056778
635.742188	-76.487633
636.718750	-75.767624
637.695312	-75.088921
638.671875	-74.968239
639.648438	-75.187141
640.625000	-75.570969
641.601562	-75.854218
642.578125	-75.906570
643.554688	-75.209274
644.531250	-75.049652
645.507812	-74.652550
646.484375	-75.376122
647.460938	-74.711060
648.437500	-75.159996
649.414062	-74.839737
650.390625	-74.109818
651.367188	-74.304146
652.343750	-73.549049
653.320312	-73.743271
654.296875	-73.909012
655.273438	-73.676971
656.250000	-73.740906
657.226562	-73.829361
658.203125	-73.480530
659.179688	-73.799530
660.156250	-73.050087
661.132812	-73.975891
662.109375	-73.023453
663.085938	-72.336479
664.062500	-72.095955
665.039062	-71.422638
666.015625	-71.579605
666.992188	-72.120857
667.968750	-71.985214
668.945312	-71.022713
669.921875	-71.360672
670.898438	-70.799416
671.875000	-69.761314
672.851562	-68.926323
673.828125	-69.567947
674.804688	-69.622810
675.781250	-69.239731
676.757812	-68.739006
677.734375	-68.356392
678.710938	-67.600075
679.687500	-67.461510
680.664062	-65.107018
681.640625	-63.946735
682.617188	-64.092773
683.593750	-63.539139
684.570312	-63.138248
685.546875	-62.802830
686.523438	-61.903900
687.500000	-62.196053
688.476562	-61.010033
689.453125	-60.692364
690.429688	-61.760086
691.406250	-60.647606
692.382812	-59.892250
693.359375	-59.598320
694.335938	-60.028378
695.312500	-61.199608
696.289062	-61.781345
697.265625	-61.032814
698.242188	-61.242851
699.218750	-63.346710
700.195312	-63.590126
701.171875	-63.476524
702.148438	-64.393745
703.125000	-64.723640
704.101562	-64.846985
705.078125	-65.612495
706.054688	-65.630318
707.031250	-66.874664
708.007812	-68.195946
708.984375	-68.175041
709.960938	-68.312828
710.937500	-68.111290
711.914062	-68.903862
712.890625	-69.202271
713.867188	-69.058670
714.843750	-69.658218
715.820312	-69.800163
716.796875	-70.874352
717.773438	-71.421768
718.750000	-71.295868
719.726562	-71.312225
720.703125	-71.510620
721.679688	-71.010941
722.656250	-71.854370
723.632812	-72.777649
724.609375	-72.496147
725.585938	-71.747284
726.562500	-71.936592
727.539062	-73.622475
728.515625	-73.284302
729.492188	-73.690300
730.468750	-73.222023
731.445312	-73.444168
732.421875	-74.798706
733.398438	-75.019821
734.375000	-73.653122
735.351562	-74.069305
736.328125	-74.910851
737.304688	-74.851334
738.281250	-73.848076
739.257812	-73.224487
740.234375	-73.899345
741.210938	-75.002991
742.187500	-73.902901
743.164062	-74.247658
744.140625	-75.061378
745.117188	-74.403122
746.093750	-75.246483
747.070312	-75.381721
748.046875	-75.149063
749.023438	-75.383553
750.000000	-75.818153
750.976562	-75.142487
751.953125	-74.922081
752.929688	-76.266975
753.906250	-75.819031
754.882812	-75.607964
755.859375	-75.930588
756.835938	-76.034599
757.812500	-76.154190
758.789062	-75.477409
759.765625	-75.557777
760.742188	-75.962822
761.718750	-76.120514
762.695312	-75.701942
763.671875	-75.309166
764.648438	-74.662582
765.625000	-75.129051
766.601562	-75.843361
767.578125	-75.501953
768.554688	-75.215370
769.531250	-75.875816
770.507812	-75.155708
771.484375	-75.718819
772.460938	-76.305916
773.437500	-75.578011
774.414062	-74.619278
775.390625	-74.237946
776.367188	-74.790855
777.343750	-75.292702
778.320312	-75.102417
779.296875	-75.165726
780.273438	-75.440826
781.250000	-75.905434
782.226562	-75.229866
783.203125	-74.361252
784.179688	-73.963348
785.156250	-73.664978
786.132812	-73.740707
787.109375	-73.440590
788.085938	-72.922409
789.062500	-74.328934
790.039062	-74.240387
791.015625	-73.648872
791.992188	-72.631958
792.968750	-72.806793
793.945312	-72.310684
794.921875	-72.206421
795.898438	-72.303230
796.875000	-71.892563
797.851562	-70.715645
798.828125	-70.043037
799.804688	-70.770470
800.781250	-71.391266
801.757812	-70.752846
802.734375	-70.599106
803.710938	-70.614143
804.687500	-70.728378
805.664062	-70.049332
806.640625	-70.400894
807.617188	-69.491127
808.593750	-68.403549
809.570312	-67.580147
810.546875	-68.028419
811.523438	-69.092316
812.500000	-67.462044
813.476562	-66.352013
814.453125	-66.018463
815.429688	-65.484215
816.406250	-64.548607
817.382812	-64.731102
818.359375	-64.135902
819.335938	-63.705360
820.312500	-63.300804
821.289062	-63.862671
822.265625	-63.087425
823.242188	-62.032112
824.218750	-61.450977
825.195312	-60.498955
826.171875	-60.211967
827.148438	-59.885929
828.125000	-60.414597
829.101562	-60.503101
830.078125	-60.289085
831.054688	-60.833244
832.031250	-60.828136
833.007812	-61.129677
833.984375	-61.939987
834.960938	-62.822800
835.937500	-63.039818
836.914062	-62.705566
837.890625	-63.270966
838.867188	-63.404152
839.843750	-64.405533
840.820312	-65.254623
841.796875	-65.642105
842.773438	-66.530777
843.750000	-65.913063
844.726562	-66.048241
845.703125	-67.336998
846.679688	-67.579704
847.656250	-66.295326
848.632812	-67.017189
849.609375	-67.749680
850.585938	-68.602470
851.562500	-69.530098
852.539062	-69.520081
853.515625	-69.468094
854.492188	-69.581146
855.468750	-69.520172
856.445312	-70.065186
857.421875	-70.137047
858.398438	-70.548660
859.375000	-71.360405
860.351562	-71.783249
861.328125	-71.575356
862.304688	-71.104019
863.281250	-72.271454
864.257812	-71.505676
865.234375	-71.984100
866.210938	-72.339783
867.187500	-72.695381
868.164062	-72.492859
869.140625	-72.522469
870.117188	-72.282959
871.093750	-72.549232
872.070312	-72.532043
873.046875	-72.541191
874.023438	-73.028297
875.000000	-73.618668
875.976562	-73.457878
876.953125	-73.341042
877.929688	-74.586975
878.906250	-74.827652
879.882812	-74.100693
880.859375	-72.958771
881.835938	-72.867889
882.812500	-73.512039
883.789062	-74.147194
884.765625	-75.752548
885.742188	-74.175377
886.718750	-73.748322
887.695312	-74.492523
888.671875	-73.734604
889.648438	-73.233963
890.625000	-74.560181
891.601562	-75.304359
892.578125	-75.654419
893.554688	-75.586678
894.531250	-75.198784
895.507812	-75.151360
896.484375	-75.176498
897.460938	-74.890739
898.437500	-74.645103
899.414062	-75.725082
900.390625	-74.862930
901.367188	-74.734299
902.343750	-74.624382
903.320312	-74.661613
904.296875	-75.305443
905.273438	-74.747559
906.250000	-73.956467
907.226562	-74.166763
908.203125	-74.406563
909.179688	-74.157394
910.156250	-74.674065
911.132812	-73.680084
912.109375	-72.821220
913.085938	-73.911339
914.062500	-74.187386
915.039062	-74.114243
916.015625	-74.426125
916.992188	-73.090912
917.968750	-72.894676
918.945312	-73.615433
919.921875	-73.480873
920.898438	-73.339684
921.875000	-73.190865
922.851562	-73.146919
923.828125	-72.960251
924.804688	-73.127167
925.781250	-72.935455
926.757812	-73.296646
927.734375	-73.404495
928.710938	-72.438698
929.687500	-71.972977
930.664062	-72.049736
931.640625	-71.562881
932.617188	-70.588844
933.593750	-71.126251
934.570312	-71.369133
935.546875	-70.082039
936.523438	-70.527245
937.500000	-70.734917
938.476562	-70.543297
939.453125	-70.162834
940.429688	-69.141167
941.406250	-68.815361
942.382812	-68.627968
943.359375	-69.884193
944.335938	-69.425613
945.312500	-68.134415
946.289062	-68.458733
947.265625	-67.669830
948.242188	-66.894798
949.218750	-66.192108
950.195312	-66.108986
951.171875	-67.057266
952.148438	-65.816673
953.125000	-64.828308
954.101562	-65.113846
955.078125	-64.083778
956.054688	-64.006783
957.031250	-63.247967
958.007812	-62.646080
958.984375	-62.128487
959.960938	-62.775143
960.937500	-62.293533
961.914062	-60.834023
962.890625	-59.358437
963.867188	-57.977982
964.843750	-57.611038
965.820312	-57.484600
966.796875	-57.684601
967.773438	-57.676903
968.750000	-57.654579
969.726562	-57.498909
970.703125	-56.765541
971.679688	-56.875717
972.656250	-57.912884
973.632812	-58.620590
974.609375	-59.504059
975.585938	-60.448166
976.562500	-61.029930
977.539062	-61.739208
978.515625	-61.833759
979.492188	-62.064510
980.468750	-63.394142
981.445312	-63.597023
982.421875	-64.718712
983.398438	-65.431793
984.375000	-65.693756
985.351562	-65.766472
986.328125	-65.795052
987.304688	-65.983551
988.281250	-68.189987
989.257812	-68.782280
990.234375	-68.654045
991.210938	-68.502739
992.187500	-68.179619
993.164062	-69.078461
994.140625	-69.528900
995.117188	-70.405685
996.093750	-70.123360
997.070312	-69.691772
998.046875	-70.640350
999.023438	-70.498131
1000.000000	-70.650963
1000.976562	-69.612762
1001.953125	-69.710739
1002.929688	-69.726547
1003.906250	-71.586227
1004.882812	-71.320709
1005.859375	-70.659340
1006.835938	-71.267014
1007.812500	-72.027267
1008.789062	-72.423042
1009.765625	-72.102127
1010.742188	-72.338081
1011.718750	-73.029526
1012.695312	-73.467758
1013.671875	-73.068748
1014.648438	-72.335045
1015.625000	-71.876884
1016.601562	-71.823212
1017.578125	-73.074913
1018.554688	-72.118507
1019.531250	-72.551041
1020.507812	-72.660660
1021.484375	-73.117706
1022.460938	-73.331688
1023.437500	-73.591621
1024.414062	-73.219414
1025.390625	-72.731232
1026.367188	-73.028160
1027.343750	-73.108826
1028.320312	-74.325020
1029.296875	-74.338943
1030.273438	-73.938080
1031.250000	-74.421883
1032.226562	-74.566071
1033.203125	-74.123032
1034.179688	-73.947800
1035.156250	-73.913750
1036.132812	-73.015945
1037.109375	-73.670738
1038.085938	-75.197281
1039.062500	-73.969704
1040.039062	-74.621826
1041.015625	-73.880058
1041.992188	-73.903946
1042.968750	-73.735085
1043.945312	-72.589775
1044.921875	-71.962921
1045.898438	-72.452576
1046.875000	-72.641869
1047.851562	-72.540497
1048.828125	-73.497292
1049.804688	-72.763863
1050.781250	-72.710396
1051.757812	-72.853645
1052.734375	-74.057449
1053.710938	-73.319237
1054.687500	-72.556610
1055.664062	-72.489754
1056.640625	-72.382294
1057.617188	-72.517662
1058.593750	-72.697250
1059.570312	-71.933067
1060.546875	-71.203285
1061.523438	-71.416092
1062.500000	-72.595200
1063.476562	-72.881340
1064.453125	-72.773331
1065.429688	-71.757759
1066.406250	-71.489586
1067.382812	-71.108589
1068.359375	-70.449486
1069.335938	-69.241722
1070.312500	-69.987976
1071.289062	-70.633987
1072.265625	-69.117081
1073.242188	-68.395721
1074.218750	-68.369293
1075.195312	-68.753448
1076.171875	-69.380554
1077.148438	-69.292480
1078.125000	-69.424591
1079.101562	-69.017746
1080.078125	-69.003616
1081.054688	-68.271492
1082.031250	-68.014481
1083.007812	-67.859528
1083.984375	-66.928879
1084.960938	-65.992867
1085.937500	-65.915657
1086.914062	-65.882515
1087.890625	-65.035400
1088.867188	-65.422531
1089.843750	-66.453690
1090.820312	-64.847992
1091.796875	-63.969643
1092.773438	-63.028976
1093.750000	-63.327236
1094.726562	-62.481365
1095.703125	-60.209827
1096.679688	-59.940224
1097.656250	-61.384731
1098.632812	-59.553802
1099.609375	-57.790310
1100.585938	-57.715191
1101.562500	-56.521858
1102.539062	-56.340649
1103.515625	-56.450798
1104.492188	-56.587479
1105.468750	-56.984241
1106.445312	-56.362610
1107.421875	-56.948784
1108.398438	-57.207745
1109.375000	-58.465031
1110.351562	-58.793186
1111.328125	-58.824287
1112.304688	-60.000935
1113.281250	-61.151241
1114.257812	-61.158691
1115.234375	-60.963799
1116.210938	-62.173618
1117.187500	-62.765602
1118.164062	-63.651390
1119.140625	-63.531937
1120.117188	-62.979179
1121.093750	-63.881409
1122.070312	-64.397598
1123.046875	-63.791695
1124.023438	-64.442505
1125.000000	-64.967743
1125.976562	-65.619202
1126.953125	-67.156387
1127.929688	-66.882591
1128.906250	-67.225533
1129.882812	-68.087784
1130.859375	-67.052193
1131.835938	-67.172829
1132.812500	-67.718208
1133.789062	-67.760979
1134.765625	-69.236267
1135.742188	-70.248650
1136.718750	-68.990753
1137.695312	-69.293549
1138.671875	-69.429314
1139.648438	-70.114433
1140.625000	-70.370323
1141.601562	-70.447380
1142.578125	-70.747597
1143.554688	-70.401657
1144.531250	-71.833931
1145.507812	-71.578125
1146.484375	-71.946846
1147.460938	-71.670067
1148.437500	-71.058456
1149.414062	-71.721481
1150.390625	-72.057945
1151.367188	-71.659966
1152.343750	-71.532188
1153.320312	-70.899864
1154.296875	-72.101318
1155.273438	-72.547615
1156.250000	-72.425499
1157.226562	-73.381874
1158.203125	-73.983719
1159.179688	-72.607788
1160.156250	-72.309395
1161.132812	-73.581139
1162.109375	-73.695915
1163.085938	-73.202713
1164.062500	-72.963264
1165.039062	-73.343285
1166.015625	-73.575470
1166.992188	-73.010704
1167.968750	-72.959564
1168.945312	-71.858536
1169.921875	-72.573334
1170.898438	-73.555611
1171.875000	-72.555489
1172.851562	-72.821602
1173.828125	-73.193695
1174.804688	-73.065353
1175.781250	-72.937035
1176.757812	-72.766594
1177.734375	-73.566841
1178.710938	-73.713867
1179.687500	-73.418724
1180.664062	-72.734833
1181.640625	-71.939499
1182.617188	-72.062477
1183.593750	-72.405624
1184.570312	-73.062347
1185.546875	-73.165100
1186.523438	-72.790222
1187.500000	-73.184647
1188.476562	-72.652794
1189.453125	-71.883789
1190.429688	-71.452324
1191.406250	-71.505867
1192.382812	-71.472710
1193.359375	-71.717392
1194.335938	-70.752464
1195.312500	-71.252838
1196.289062	-72.161781
1197.265625	-72.345993
1198.242188	-71.790276
1199.218750	-71.440498
1200.195312	-71.202637
1201.171875	-70.734024
1202.148438	-70.178825
1203.125000	-69.393257
1204.101562	-70.543411
1205.078125	-69.987923
1206.054688	-70.569244
1207.031250	-70.424553
1208.007812	-69.581451
1208.984375	-69.093292
1209.960938	-68.705864
1210.937500	-69.046600
1211.914062	-69.480469
1212.890625	-68.667259
1213.867188	-68.581909
1214.843750	-69.055199
1215.820312	-68.715240
1216.796875	-67.209908
1217.773438	-66.102234
1218.750000	-66.687706
1219.726562	-66.963760
