Frequency (Hz)	Level (dB)
124.023438	-76.378563
124.511719	-77.048599
125.000000	-78.064651
125.488281	-77.473076
125.976562	-76.635071
126.464844	-75.711388
126.953125	-75.760353
127.441406	-76.192413
127.929688	-75.921867
128.417969	-76.087982
128.906250	-76.297707
129.394531	-76.135574
129.882812	-75.902100
130.371094	-76.048424
130.859375	-76.107803
131.347656	-75.188492
131.835938	-75.006844
132.324219	-75.901642
132.812500	-76.353516
133.300781	-76.088539
133.789062	-76.121368
134.277344	-75.625267
134.765625	-75.904526
135.253906	-76.744110
135.742188	-77.038300
136.230469	-77.523148
136.718750	-76.782356
137.207031	-77.513695
137.695312	-76.948257
138.183594	-76.802750
138.671875	-78.327713
139.160156	-77.455009
139.648438	-76.158813
140.136719	-77.140671
140.625000	-76.674911
141.113281	-77.106781
141.601562	-77.592377
142.089844	-77.108688
142.578125	-76.697350
143.066406	-75.430328
143.554688	-76.486725
144.042969	-77.325287
144.531250	-76.599648
145.019531	-77.692940
145.507812	-76.436714
145.996094	-73.873665
146.484375	-73.789474
146.972656	-74.892441
147.460938	-75.559441
147.949219	-76.476028
148.437500	-76.268822
148.925781	-74.845337
149.414062	-76.203751
149.902344	-76.136147
150.390625	-76.075386
150.878906	-76.558426
151.367188	-76.370026
151.855469	-75.789520
152.343750	-77.211037
152.832031	-77.721214
153.320312	-76.895264
153.808594	-75.375549
154.296875	-75.294029
154.785156	-75.862305
155.273438	-75.689590
155.761719	-74.985512
156.250000	-75.337608
156.738281	-74.593285
157.226562	-74.215866
157.714844	-74.617172
158.203125	-75.213081
158.691406	-75.884605
159.179688	-76.706429
159.667969	-76.523109
160.156250	-76.613052
160.644531	-76.589333
161.132812	-75.409134
161.621094	-74.913330
162.109375	-74.852379
162.597656	-75.330521
163.085938	-75.373589
163.574219	-75.961288
164.062500	-75.060555
164.550781	-76.125671
165.039062	-75.627953
165.527344	-75.063889
166.015625	-74.702530
166.503906	-75.967155
166.992188	-76.030151
167.480469	-76.165329
167.968750	-76.928185
168.457031	-76.184753
168.945312	-75.241249
169.433594	-76.924294
169.921875	-76.687332
170.410156	-76.362457
170.898438	-74.915451
171.386719	-75.810928
171.875000	-76.768517
172.363281	-77.759697
172.851562	-77.074074
173.339844	-75.727173
173.828125	-75.918373
174.316406	-76.557030
174.804688	-77.162971
175.292969	-75.950745
